word typed,2019-06-05T06:44:48,schaltet,1050,C,1
character typed,2019-06-05T06:44:48,d,0,C,1
character typed,2019-06-05T06:44:48,e,0,C,1
character typed,2019-06-05T06:44:48,n,0,C,1
character typed,2019-06-05T06:44:48, ,0,C,1
word typed,2019-06-05T06:44:48,den,449,C,1
character typed,2019-06-05T06:44:48,A,0,C,1
character typed,2019-06-05T06:44:49,h,0,C,1
character typed,2019-06-05T06:44:49,o,0,C,1
character typed,2019-06-05T06:44:49,r,0,C,1
character typed,2019-06-05T06:44:49,n,0,C,1
character typed,2019-06-05T06:44:49, ,0,C,1
word typed,2019-06-05T06:44:49,Ahorn,749,C,1
character typed,2019-06-05T06:44:49,i,0,C,1
character typed,2019-06-05T06:44:49,m,0,C,1
character typed,2019-06-05T06:44:50, ,0,C,1
word typed,2019-06-05T06:44:50,im,280,C,1
character typed,2019-06-05T06:44:50,K,0,C,1
word completed,2019-06-05T06:44:50,Kommt,314,C,1
character typed,2019-06-05T06:44:52,m,0,C,1
character typed,2019-06-05T06:44:52,m,0,C,1
character typed,2019-06-05T06:44:52,o,0,C,1
character typed,2019-06-05T06:44:52,K,0,C,1
character typed,2019-06-05T06:44:52,n,0,C,1
character typed,2019-06-05T06:44:53,a,0,C,1
character typed,2019-06-05T06:44:53,s,0,C,1
character typed,2019-06-05T06:44:53,t,0,C,1
character typed,2019-06-05T06:44:53, ,0,C,1
word typed,2019-06-05T06:44:53,mmoKnast,1406,C,1
character typed,2019-06-05T06:44:53,a,0,C,1
character typed,2019-06-05T06:44:53,b,0,C,1
character typed,2019-06-05T06:44:53,\n,0,C,1
word typed,2019-06-05T06:44:53,ab,279,C,1
sentence typed,2019-06-05T06:44:53,Leonard schaltet den Ahorn im KommtmmoKnast ab,8360,C,1
character typed,2019-06-05T06:44:54,P,0,C,1
character typed,2019-06-05T06:44:54,l,0,C,1
character typed,2019-06-05T06:44:55,a,0,C,1
character typed,2019-06-05T06:44:55,n,0,C,1
character typed,2019-06-05T06:44:55,l,0,C,1
character typed,2019-06-05T06:44:55,o,0,C,1
character typed,2019-06-05T06:44:55,s,0,C,1
word completed,2019-06-05T06:44:55,PlanlosPlanlos,1215,C,1
character typed,2019-06-05T06:44:57, ,0,C,1
character typed,2019-06-05T06:44:57,f,0,C,1
character typed,2019-06-05T06:44:57,ä,0,C,1
character typed,2019-06-05T06:44:58,l,0,C,1
character typed,2019-06-05T06:44:58,l,0,C,1
character typed,2019-06-05T06:44:58,t,0,C,1
character typed,2019-06-05T06:44:58, ,0,C,1
word typed,2019-06-05T06:44:58,fällt,1265,C,1
character typed,2019-06-05T06:44:59,K,0,C,1
character typed,2019-06-05T06:44:59,a,0,C,1
character typed,2019-06-05T06:44:59,r,0,C,1
character typed,2019-06-05T06:45:00,l,0,C,1
character typed,2019-06-05T06:45:00,o,0,C,1
word completed,2019-06-05T06:45:00,Karlottas,894,C,1
character typed,2019-06-05T06:45:01, ,0,C,1
character typed,2019-06-05T06:45:01,M,0,C,1
character typed,2019-06-05T06:45:01,i,0,C,1
character typed,2019-06-05T06:45:01,t,0,C,1
word completed,2019-06-05T06:45:02,Mitmit,604,C,1
character typed,2019-06-05T06:45:03,i,0,C,1
character typed,2019-06-05T06:45:03,m,0,C,1
character typed,2019-06-05T06:45:03,t,0,C,1
character typed,2019-06-05T06:45:04,a,0,C,1
character typed,2019-06-05T06:45:04,r,0,C,1
character typed,2019-06-05T06:45:04,b,0,C,1
character typed,2019-06-05T06:45:04,e,0,C,1
character typed,2019-06-05T06:45:04,i,0,C,1
character typed,2019-06-05T06:45:04,t,0,C,1
character typed,2019-06-05T06:45:04,e,0,C,1
character typed,2019-06-05T06:45:05,r,0,C,1
character typed,2019-06-05T06:45:05, ,0,C,1
word typed,2019-06-05T06:45:05,imtarbeiter,1966,C,1
character typed,2019-06-05T06:45:05,i,0,C,1
character typed,2019-06-05T06:45:05,m,0,C,1
character typed,2019-06-05T06:45:05, ,0,C,1
word typed,2019-06-05T06:45:05,im,297,C,1
character typed,2019-06-05T06:45:05,K,0,C,1
character typed,2019-06-05T06:45:06,a,0,C,1
character typed,2019-06-05T06:45:06,u,0,C,1
character typed,2019-06-05T06:45:06,f,0,C,1
word completed,2019-06-05T06:45:06,Kaufhaus,1037,C,1
character typed,2019-06-05T06:45:07, ,0,C,1
character typed,2019-06-05T06:45:07,a,0,C,1
character typed,2019-06-05T06:45:07,u,0,C,1
character typed,2019-06-05T06:45:07,f,0,C,1
character typed,2019-06-05T06:45:08,\n,0,C,1
word typed,2019-06-05T06:45:08,auf,574,C,1
sentence typed,2019-06-05T06:45:08,PlanlosPlanlos fällt Karlottas Mitmitimtarbeiter im Kaufhaus auf,13322,C,1
character typed,2019-06-05T06:45:09,E,0,C,1
character typed,2019-06-05T06:45:09,s,0,C,1
character typed,2019-06-05T06:45:09, ,0,C,1
word typed,2019-06-05T06:45:09,Es,615,C,1
character typed,2019-06-05T06:45:09,b,0,C,1
character typed,2019-06-05T06:45:09,r,0,C,1
character typed,2019-06-05T06:45:10,e,0,C,1
character typed,2019-06-05T06:45:10,n,0,C,1
character typed,2019-06-05T06:45:10,n,0,C,1
character typed,2019-06-05T06:45:10,t,0,C,1
character typed,2019-06-05T06:45:10, ,0,C,1
word typed,2019-06-05T06:45:10,brennt,756,C,1
character typed,2019-06-05T06:45:10,d,0,C,1
character typed,2019-06-05T06:45:11,u,0,C,1
character typed,2019-06-05T06:45:11,r,0,C,1
character typed,2019-06-05T06:45:11,c,0,C,1
character typed,2019-06-05T06:45:11,h,0,C,1
word completed,2019-06-05T06:45:11,durchgeknallt,781,C,1
character typed,2019-06-05T06:45:11,\n,0,C,1
sentence typed,2019-06-05T06:45:11,Es brennt durchgeknallt,2937,C,1
character typed,2019-06-05T06:45:12,J,0,C,1
character typed,2019-06-05T06:45:12,e,0,C,1
character typed,2019-06-05T06:45:13, ,0,C,1
word typed,2019-06-05T06:45:13,Je,335,C,1
character typed,2019-06-05T06:45:13,f,0,C,1
character typed,2019-06-05T06:45:13,e,0,C,1
character typed,2019-06-05T06:45:13,t,0,C,1
character typed,2019-06-05T06:45:13,t,0,C,1
character typed,2019-06-05T06:45:14,e,0,C,1
character typed,2019-06-05T06:45:14,r,0,C,1
character typed,2019-06-05T06:45:14, ,0,C,1
word typed,2019-06-05T06:45:14,fetter,953,C,1
character typed,2019-06-05T06:45:14,d,0,C,1
character typed,2019-06-05T06:45:14,e,0,C,1
character typed,2019-06-05T06:45:14,s,0,C,1
character typed,2019-06-05T06:45:14,t,0,C,1
character typed,2019-06-05T06:45:15,o,0,C,1
character typed,2019-06-05T06:45:15, ,0,C,1
word typed,2019-06-05T06:45:15,desto,658,C,1
character typed,2019-06-05T06:45:15,b,0,C,1
character typed,2019-06-05T06:45:16,e,0,C,1
character typed,2019-06-05T06:45:16,t,0,C,1
character typed,2019-06-05T06:45:16,r,0,C,1
character typed,2019-06-05T06:45:16,o,0,C,1
word completed,2019-06-05T06:45:17,betroffener,1487,C,1
character typed,2019-06-05T06:45:17,\n,0,C,1
sentence typed,2019-06-05T06:45:17,Je fetter desto betroffener,4709,C,1
character typed,2019-06-05T06:45:18,H,0,C,1
character typed,2019-06-05T06:45:18,i,0,C,1
character typed,2019-06-05T06:45:18,t,0,C,1
character typed,2019-06-05T06:45:18,l,0,C,1
character typed,2019-06-05T06:45:19,e,0,C,1
character typed,2019-06-05T06:45:19,r,0,C,1
character typed,2019-06-05T06:45:19, ,0,C,1
word typed,2019-06-05T06:45:19,Hitler,1088,C,1
character typed,2019-06-05T06:45:19,w,0,C,1
character typed,2019-06-05T06:45:19,i,0,C,1
character typed,2019-06-05T06:45:19,r,0,C,1
character typed,2019-06-05T06:45:19,b,0,C,1
character typed,2019-06-05T06:45:20, ,0,C,1
word typed,2019-06-05T06:45:20,wirb,536,C,1
character typed,2019-06-05T06:45:20,e,0,C,1
character typed,2019-06-05T06:45:20, ,0,C,1
word typed,2019-06-05T06:45:20,e,477,C,1
character typed,2019-06-05T06:45:21,b,0,C,1
character typed,2019-06-05T06:45:21,e,0,C,1
character typed,2019-06-05T06:45:21,i,0,C,1
character typed,2019-06-05T06:45:21,m,0,C,1
character typed,2019-06-05T06:45:21, ,0,C,1
word typed,2019-06-05T06:45:21,beim,388,C,1
character typed,2019-06-05T06:45:21,e,0,C,1
character typed,2019-06-05T06:45:21,r,0,C,1
character typed,2019-06-05T06:45:21,s,0,C,1
word completed,2019-06-05T06:45:22,ersten,625,C,1
character typed,2019-06-05T06:45:22, ,0,C,1
character typed,2019-06-05T06:45:23,D,0,C,1
character typed,2019-06-05T06:45:23,a,0,C,1
character typed,2019-06-05T06:45:23,t,0,C,1
character typed,2019-06-05T06:45:23,e,0,C,1
character typed,2019-06-05T06:45:23, ,0,C,1
word typed,2019-06-05T06:45:23,Date,381,C,1
character typed,2019-06-05T06:45:23,g,0,C,1
character typed,2019-06-05T06:45:24,e,0,C,1
character typed,2019-06-05T06:45:24,h,0,C,1
word completed,2019-06-05T06:45:24,gehasst,582,C,1
character typed,2019-06-05T06:45:24,\n,0,C,1
sentence typed,2019-06-05T06:45:24,Hitler wirb e beim ersten Date gehasst,6673,C,1
character typed,2019-06-05T06:45:25,I,0,C,1
character typed,2019-06-05T06:45:25,m,0,C,1
character typed,2019-06-05T06:45:26, ,0,C,1
word typed,2019-06-05T06:45:26,Im,311,C,1
character typed,2019-06-05T06:45:26,S,0,C,1
character typed,2019-06-05T06:45:26,w,0,C,1
character typed,2019-06-05T06:45:26,i,0,C,1
character typed,2019-06-05T06:45:26,n,0,C,1
character typed,2019-06-05T06:45:27,g,0,C,1
character typed,2019-06-05T06:45:27,e,0,C,1
character typed,2019-06-05T06:45:27,r,0,C,1
character typed,2019-06-05T06:45:27, ,0,C,1
word typed,2019-06-05T06:45:27,Swinger,1060,C,1
character typed,2019-06-05T06:45:27,c,0,C,1
character typed,2019-06-05T06:45:27,l,0,C,1
character typed,2019-06-05T06:45:28,u,0,C,1
character typed,2019-06-05T06:45:28,b,0,C,1
character typed,2019-06-05T06:45:28,b,0,C,1
character typed,2019-06-05T06:45:29, ,0,C,1
word typed,2019-06-05T06:45:29,clubb,1548,C,1
character typed,2019-06-05T06:45:29,w,0,C,1
character typed,2019-06-05T06:45:29,a,0,C,1
character typed,2019-06-05T06:45:29,r,0,C,1
character typed,2019-06-05T06:45:29, ,0,C,1
word typed,2019-06-05T06:45:29,war,298,C,1
character typed,2019-06-05T06:45:29,d,0,C,1
character typed,2019-06-05T06:45:30,e,0,C,1
character typed,2019-06-05T06:45:30,i,0,C,1
character typed,2019-06-05T06:45:30,n,0,C,1
character typed,2019-06-05T06:45:30, ,0,C,1
word typed,2019-06-05T06:45:30,dein,522,C,1
character typed,2019-06-05T06:45:30,L,0,C,1
character typed,2019-06-05T06:45:30,e,0,C,1
character typed,2019-06-05T06:45:31,h,0,C,1
character typed,2019-06-05T06:45:31,r,0,C,1
character typed,2019-06-05T06:45:31,e,0,C,1
character typed,2019-06-05T06:45:31,r,0,C,1
character typed,2019-06-05T06:45:31, ,0,C,1
word typed,2019-06-05T06:45:31,Lehrer,782,C,1
character typed,2019-06-05T06:45:32, ,0,C,1
character typed,2019-06-05T06:45:32,l,0,C,1
character typed,2019-06-05T06:45:32,ä,0,C,1
character typed,2019-06-05T06:45:32,c,0,C,1
character typed,2019-06-05T06:45:32,h,0,C,1
character typed,2019-06-05T06:45:32,e,0,C,1
character typed,2019-06-05T06:45:33,r,0,C,1
character typed,2019-06-05T06:45:33,l,0,C,1
character typed,2019-06-05T06:45:33,i,0,C,1
character typed,2019-06-05T06:45:33,c,0,C,1
character typed,2019-06-05T06:45:33,h,0,C,1
character typed,2019-06-05T06:45:33,\n,0,C,1
word typed,2019-06-05T06:45:33,lächerlich,1386,C,1
sentence typed,2019-06-05T06:45:33,Im Swinger clubb war dein Lehrer  lächerlich,8018,C,1
character typed,2019-06-05T06:45:34,E,0,C,1
character typed,2019-06-05T06:45:34,i,0,C,1
character typed,2019-06-05T06:45:34,n,0,C,1
character typed,2019-06-05T06:45:34,e,0,C,1
character typed,2019-06-05T06:45:34, ,0,C,1
word typed,2019-06-05T06:45:34,Eine,396,C,1
character typed,2019-06-05T06:45:35,b,0,C,1
character typed,2019-06-05T06:45:35,e,0,C,1
character typed,2019-06-05T06:45:35,h,0,C,1
character typed,2019-06-05T06:45:35,i,0,C,1
character typed,2019-06-05T06:45:35,n,0,C,1
character typed,2019-06-05T06:45:35,d,0,C,1
character typed,2019-06-05T06:45:35,e,0,C,1
character typed,2019-06-05T06:45:36,r,0,C,1
character typed,2019-06-05T06:45:36,t,0,C,1
character typed,2019-06-05T06:45:36,e,0,C,1
character typed,2019-06-05T06:45:36, ,0,C,1
word typed,2019-06-05T06:45:36,behinderte,1146,C,1
character typed,2019-06-05T06:45:36,h,0,C,1
character typed,2019-06-05T06:45:36,a,0,C,1
character typed,2019-06-05T06:45:36,t,0,C,1
character typed,2019-06-05T06:45:36, ,0,C,1
word typed,2019-06-05T06:45:36,hat,342,C,1
character typed,2019-06-05T06:45:37,e,0,C,1
character typed,2019-06-05T06:45:37,i,0,C,1
character typed,2019-06-05T06:45:37,n,0,C,1
character typed,2019-06-05T06:45:37,e,0,C,1
character typed,2019-06-05T06:45:37, ,0,C,1
word typed,2019-06-05T06:45:37,eine,312,C,1
character typed,2019-06-05T06:45:37,v,0,C,1
character typed,2019-06-05T06:45:38,e,0,C,1
character typed,2019-06-05T06:45:38,r,0,C,1
character typed,2019-06-05T06:45:38,l,0,C,1
word completed,2019-06-05T06:45:38,verlogen,860,C,1
character typed,2019-06-05T06:45:39,e,0,C,1
character typed,2019-06-05T06:45:39,g,0,C,1
character typed,2019-06-05T06:45:39,o,0,C,1
character typed,2019-06-05T06:45:40,l,0,C,1
character typed,2019-06-05T06:45:40,r,0,C,1
character typed,2019-06-05T06:45:40,e,0,C,1
character typed,2019-06-05T06:45:40,v,0,C,1
character typed,2019-06-05T06:45:41, ,0,C,1
word typed,2019-06-05T06:45:41,egolrev,1737,C,1
character typed,2019-06-05T06:45:41,V,0,C,1
character typed,2019-06-05T06:45:41,e,0,C,1
character typed,2019-06-05T06:45:41,r,0,C,1
character typed,2019-06-05T06:45:41,l,0,C,1
character typed,2019-06-05T06:45:42,e,0,C,1
character typed,2019-06-05T06:45:42,t,0,C,1
character typed,2019-06-05T06:45:42,z,0,C,1
character typed,2019-06-05T06:45:42,u,0,C,1
word completed,2019-06-05T06:45:42,Verletzung,1214,C,1
character typed,2019-06-05T06:45:43, ,0,C,1
character typed,2019-06-05T06:45:43,a,0,C,1
character typed,2019-06-05T06:45:43,m,0,C,1
character typed,2019-06-05T06:45:43, ,0,C,1
word typed,2019-06-05T06:45:43,am,187,C,1
character typed,2019-06-05T06:45:43,K,0,C,1
character typed,2019-06-05T06:45:44,o,0,C,1
character typed,2019-06-05T06:45:44,p,0,C,1
word completed,2019-06-05T06:45:45,Kopf,1333,C,1
character typed,2019-06-05T06:45:45,\n,0,C,1
sentence typed,2019-06-05T06:45:45,Eine behinderte hat eine verlogenegolrev Verletzung am Kopf,11069,C,1
character typed,2019-06-05T06:46:20,K,0,C,2
character typed,2019-06-05T06:46:21,o,0,C,2
character typed,2019-06-05T06:46:21,r,0,C,2
character typed,2019-06-05T06:46:21,b,0,C,2
character typed,2019-06-05T06:46:21,i,0,C,2
character typed,2019-06-05T06:46:21,n,0,C,2
character typed,2019-06-05T06:46:21,i,0,C,2
word completed,2019-06-05T06:46:22,Korbinian,1160,C,2
character typed,2019-06-05T06:46:22, ,0,C,2
character typed,2019-06-05T06:46:22,m,0,C,2
character typed,2019-06-05T06:46:22,a,0,C,2
character typed,2019-06-05T06:46:22,l,0,C,2
character typed,2019-06-05T06:46:23,t,0,C,2
character typed,2019-06-05T06:46:23, ,0,C,2
word typed,2019-06-05T06:46:23,malt,818,C,2
character typed,2019-06-05T06:46:23,s,0,C,2
character typed,2019-06-05T06:46:23,e,0,C,2
character typed,2019-06-05T06:46:23,h,0,C,2
character typed,2019-06-05T06:46:24,r,0,C,2
character typed,2019-06-05T06:46:24, ,0,C,2
word typed,2019-06-05T06:46:24,sehr,694,C,2
character typed,2019-06-05T06:46:24,g,0,C,2
character typed,2019-06-05T06:46:24,e,0,C,2
character typed,2019-06-05T06:46:24,r,0,C,2
character typed,2019-06-05T06:46:24,n,0,C,2
character typed,2019-06-05T06:46:24,e,0,C,2
character typed,2019-06-05T06:46:25, ,0,C,2
word typed,2019-06-05T06:46:25,gerne,525,C,2
character typed,2019-06-05T06:46:25,m,0,C,2
character typed,2019-06-05T06:46:25,i,0,C,2
character typed,2019-06-05T06:46:25,t,0,C,2
character typed,2019-06-05T06:46:25, ,0,C,2
word typed,2019-06-05T06:46:25,mit,320,C,2
character typed,2019-06-05T06:46:25,w,0,C,2
word completed,2019-06-05T06:46:26,wassermalfarben,851,C,2
character typed,2019-06-05T06:46:26,\n,0,C,2
sentence typed,2019-06-05T06:46:26,Korbinian malt sehr gerne mit wassermalfarben,5901,C,2
character typed,2019-06-05T06:46:28,E,0,C,2
character typed,2019-06-05T06:46:28,i,0,C,2
character typed,2019-06-05T06:46:28,n,0,C,2
character typed,2019-06-05T06:46:29, ,0,C,2
word typed,2019-06-05T06:46:29,Ein,778,C,2
character typed,2019-06-05T06:46:29,K,0,C,2
character typed,2019-06-05T06:46:29,i,0,C,2
character typed,2019-06-05T06:46:29,w,0,C,2
character typed,2019-06-05T06:46:29,i,0,C,2
character typed,2019-06-05T06:46:30, ,0,C,2
word typed,2019-06-05T06:46:30,Kiwi,737,C,2
character typed,2019-06-05T06:46:30,k,0,C,2
character typed,2019-06-05T06:46:30,a,0,C,2
character typed,2019-06-05T06:46:30,n,0,C,2
character typed,2019-06-05T06:46:30,n,0,C,2
character typed,2019-06-05T06:46:30, ,0,C,2
word typed,2019-06-05T06:46:30,kann,590,C,2
character typed,2019-06-05T06:46:31,n,0,C,2
character typed,2019-06-05T06:46:31,c,0,C,2
character typed,2019-06-05T06:46:31,i,0,C,2
character typed,2019-06-05T06:46:31,t,0,C,2
character typed,2019-06-05T06:46:31,h,0,C,2
character typed,2019-06-05T06:46:31, ,0,C,2
word typed,2019-06-05T06:46:31,ncith,821,C,2
character typed,2019-06-05T06:46:32,f,0,C,2
character typed,2019-06-05T06:46:32,l,0,C,2
character typed,2019-06-05T06:46:32,i,0,C,2
word completed,2019-06-05T06:46:32,fliegen,601,C,2
character typed,2019-06-05T06:46:33,\n,0,C,2
sentence typed,2019-06-05T06:46:33,Ein Kiwi kann ncith fliegen,4945,C,2
character typed,2019-06-05T06:46:33,M,0,C,2
character typed,2019-06-05T06:46:34,o,0,C,2
word completed,2019-06-05T06:46:34,Monegassen,788,C,2
character typed,2019-06-05T06:46:35, ,0,C,2
character typed,2019-06-05T06:46:35,w,0,C,2
character typed,2019-06-05T06:46:35,o,0,C,2
word completed,2019-06-05T06:46:35,wohnen,595,C,2
character typed,2019-06-05T06:46:36, ,0,C,2
character typed,2019-06-05T06:46:36,i,0,C,2
character typed,2019-06-05T06:46:36,n,0,C,2
character typed,2019-06-05T06:46:36, ,0,C,2
word typed,2019-06-05T06:46:36,in,273,C,2
character typed,2019-06-05T06:46:36,M,0,C,2
character typed,2019-06-05T06:46:37,o,0,C,2
word completed,2019-06-05T06:46:39,Monaco,2022,C,2
character typed,2019-06-05T06:46:39,\n,0,C,2
sentence typed,2019-06-05T06:46:39,Monegassen wohnen in Monaco,5439,C,2
character typed,2019-06-05T06:46:40,D,0,C,2
character typed,2019-06-05T06:46:40,i,0,C,2
character typed,2019-06-05T06:46:40,e,0,C,2
character typed,2019-06-05T06:46:40, ,0,C,2
word typed,2019-06-05T06:46:40,Die,355,C,2
character typed,2019-06-05T06:46:40,b,0,C,2
character typed,2019-06-05T06:46:40,u,0,C,2
character typed,2019-06-05T06:46:40,n,0,C,2
character typed,2019-06-05T06:46:41,d,0,C,2
word completed,2019-06-05T06:46:41,bundeskanzlerin,738,C,2
character typed,2019-06-05T06:46:41, ,0,C,2
character typed,2019-06-05T06:46:42,v,0,C,2
character typed,2019-06-05T06:46:42,o,0,C,2
character typed,2019-06-05T06:46:42,n,0,C,2
character typed,2019-06-05T06:46:42, ,0,C,2
word typed,2019-06-05T06:46:42,von,274,C,2
character typed,2019-06-05T06:46:42,D,0,C,2
character typed,2019-06-05T06:46:42,e,0,C,2
character typed,2019-06-05T06:46:42,u,0,C,2
character typed,2019-06-05T06:46:42,t,0,C,2
word completed,2019-06-05T06:46:43,Deutschland,615,C,2
character typed,2019-06-05T06:46:43, ,0,C,2
character typed,2019-06-05T06:46:43,i,0,C,2
character typed,2019-06-05T06:46:43,s,0,C,2
character typed,2019-06-05T06:46:44,t,0,C,2
character typed,2019-06-05T06:46:44, ,0,C,2
word typed,2019-06-05T06:46:44,ist,371,C,2
character typed,2019-06-05T06:46:44,A,0,C,2
character typed,2019-06-05T06:46:44,n,0,C,2
character typed,2019-06-05T06:46:44,g,0,C,2
character typed,2019-06-05T06:46:44,e,0,C,2
character typed,2019-06-05T06:46:44,l,0,C,2
character typed,2019-06-05T06:46:45,a,0,C,2
character typed,2019-06-05T06:46:45, ,0,C,2
word typed,2019-06-05T06:46:45,Angela,844,C,2
character typed,2019-06-05T06:46:45,M,0,C,2
character typed,2019-06-05T06:46:45,e,0,C,2
character typed,2019-06-05T06:46:45,r,0,C,2
word completed,2019-06-05T06:46:46,Merkel,611,C,2
character typed,2019-06-05T06:46:46,\n,0,C,2
sentence typed,2019-06-05T06:46:46,Die bundeskanzlerin von Deutschland ist Angela Merkel,6570,C,2
character typed,2019-06-05T06:46:47,V,0,C,2
character typed,2019-06-05T06:46:47,i,0,C,2
character typed,2019-06-05T06:46:47,e,0,C,2
character typed,2019-06-05T06:46:47,l,0,C,2
character typed,2019-06-05T06:46:47,e,0,C,2
character typed,2019-06-05T06:46:48, ,0,C,2
word typed,2019-06-05T06:46:48,Viele,630,C,2
character typed,2019-06-05T06:46:48,M,0,C,2
character typed,2019-06-05T06:46:48,e,0,C,2
character typed,2019-06-05T06:46:48,n,0,C,2
character typed,2019-06-05T06:46:48,s,0,C,2
character typed,2019-06-05T06:46:48,c,0,C,2
character typed,2019-06-05T06:46:48,h,0,C,2
word completed,2019-06-05T06:46:49,Menschen,925,C,2
character typed,2019-06-05T06:46:49, ,0,C,2
character typed,2019-06-05T06:46:49,m,0,C,2
character typed,2019-06-05T06:46:49,ö,0,C,2
word completed,2019-06-05T06:46:50,mögen,603,C,2
character typed,2019-06-05T06:46:50, ,0,C,2
character typed,2019-06-05T06:46:50,e,0,C,2
character typed,2019-06-05T06:46:50,i,0,C,2
character typed,2019-06-05T06:46:51,s,0,C,2
character typed,2019-06-05T06:46:51,g,0,C,2
character typed,2019-06-05T06:46:51,e,0,C,2
word completed,2019-06-05T06:46:51,eisgekühlten,778,C,2
character typed,2019-06-05T06:46:51, ,0,C,2
character typed,2019-06-05T06:46:52,B,0,C,2
character typed,2019-06-05T06:46:52,o,0,C,2
character typed,2019-06-05T06:46:53,m,0,C,2
character typed,2019-06-05T06:46:53,m,0,C,2
character typed,2019-06-05T06:46:53,e,0,C,2
character typed,2019-06-05T06:46:53,r,0,C,2
word completed,2019-06-05T06:46:53,Bommerlunder,1375,C,2
character typed,2019-06-05T06:46:53,\n,0,C,2
sentence typed,2019-06-05T06:46:53,Viele Menschen mögen eisgekühlten Bommerlunder,6581,C,2
character typed,2019-06-05T06:46:54,M,0,C,2
character typed,2019-06-05T06:46:55,i,0,C,2
character typed,2019-06-05T06:46:55,t,0,C,2
character typed,2019-06-05T06:46:55, ,0,C,2
word typed,2019-06-05T06:46:55,Mit,425,C,2
character typed,2019-06-05T06:46:55,d,0,C,2
character typed,2019-06-05T06:46:55,e,0,C,2
character typed,2019-06-05T06:46:55,m,0,C,2
character typed,2019-06-05T06:46:55, ,0,C,2
word typed,2019-06-05T06:46:55,dem,295,C,2
character typed,2019-06-05T06:46:56,D,0,C,2
character typed,2019-06-05T06:46:56,i,0,C,2
character typed,2019-06-05T06:46:56,e,0,C,2
character typed,2019-06-05T06:46:56,t,0,C,2
character typed,2019-06-05T06:46:56,r,0,C,2
word completed,2019-06-05T06:46:57,Dietrich,960,C,2
character typed,2019-06-05T06:46:57, ,0,C,2
character typed,2019-06-05T06:46:58,k,0,C,2
character typed,2019-06-05T06:46:58,n,0,C,2
character typed,2019-06-05T06:46:58,a,0,C,2
character typed,2019-06-05T06:46:58,r,0,C,2
character typed,2019-06-05T06:46:59, ,0,C,2
word typed,2019-06-05T06:46:59,knar,1498,C,2
character typed,2019-06-05T06:46:59,\t,0,C,2
character typed,2019-06-05T06:47:00,r,0,C,2
character typed,2019-06-05T06:47:00,a,0,C,2
character typed,2019-06-05T06:47:00,n,0,C,2
word completed,2019-06-05T06:47:01,	ranackte,1176,C,2
character typed,2019-06-05T06:47:01, ,0,C,2
character typed,2019-06-05T06:47:01,d,0,C,2
character typed,2019-06-05T06:47:01,e,0,C,2
character typed,2019-06-05T06:47:01,r,0,C,2
character typed,2019-06-05T06:47:02, ,0,C,2
word typed,2019-06-05T06:47:02,der,296,C,2
character typed,2019-06-05T06:47:02,D,0,C,2
character typed,2019-06-05T06:47:02,i,0,C,2
character typed,2019-06-05T06:47:02,e,0,C,2
character typed,2019-06-05T06:47:03,b,0,C,2
word completed,2019-06-05T06:47:03,DiebDieb,1301,C,2
character typed,2019-06-05T06:47:03, ,0,C,2
character typed,2019-06-05T06:47:04,d,0,C,2
character typed,2019-06-05T06:47:04,a,0,C,2
character typed,2019-06-05T06:47:04,s,0,C,2
character typed,2019-06-05T06:47:04, ,0,C,2
word typed,2019-06-05T06:47:04,das,456,C,2
character typed,2019-06-05T06:47:05,S,0,C,2
character typed,2019-06-05T06:47:05,c,0,C,2
character typed,2019-06-05T06:47:05,h,0,C,2
character typed,2019-06-05T06:47:05,l,0,C,2
character typed,2019-06-05T06:47:05,o,0,C,2
word completed,2019-06-05T06:47:06,Schloss,891,C,2
character typed,2019-06-05T06:47:06,\n,0,C,2
sentence typed,2019-06-05T06:47:06,Mit dem Dietrich knar 	ranackte der DiebDieb das Schloss,12023,C,2
character typed,2019-06-05T06:47:07,E,0,C,2
character typed,2019-06-05T06:47:07,i,0,C,2
character typed,2019-06-05T06:47:07,n,0,C,2
character typed,2019-06-05T06:47:07,e,0,C,2
character typed,2019-06-05T06:47:07, ,0,C,2
word typed,2019-06-05T06:47:07,Eine,406,C,2
character typed,2019-06-05T06:47:08,F,0,C,2
character typed,2019-06-05T06:47:08,a,0,C,2
character typed,2019-06-05T06:47:08,c,0,C,2
character typed,2019-06-05T06:47:08,h,0,C,2
word completed,2019-06-05T06:47:09,Fachassistentin,848,C,2
character typed,2019-06-05T06:47:09, ,0,C,2
character typed,2019-06-05T06:47:09,l,0,C,2
character typed,2019-06-05T06:47:09,i,0,C,2
character typed,2019-06-05T06:47:09,e,0,C,2
character typed,2019-06-05T06:47:10,b,0,C,2
character typed,2019-06-05T06:47:10,t,0,C,2
character typed,2019-06-05T06:47:10, ,0,C,2
word typed,2019-06-05T06:47:10,liebt,576,C,2
character typed,2019-06-05T06:47:10,J,0,C,2
character typed,2019-06-05T06:47:10,u,0,C,2
character typed,2019-06-05T06:47:10,l,0,C,2
character typed,2019-06-05T06:47:11,i,0,C,2
word completed,2019-06-05T06:47:11,Juliana,779,C,2
character typed,2019-06-05T06:47:11, ,0,C,2
character typed,2019-06-05T06:47:11,a,0,C,2
character typed,2019-06-05T06:47:12,u,0,C,2
character typed,2019-06-05T06:47:12,f,0,C,2
character typed,2019-06-05T06:47:12, ,0,C,2
word typed,2019-06-05T06:47:12,auf,322,C,2
